strategy,context_variant,rds
Niche Focus,opp_focus,0.21250498294830322
Niche Focus,randomized_numbers,0.14543449878692627
Niche Focus,randomized_numbers,0.1781885027885437
Niche Focus,randomized_numbers,0.27963048219680786
Niche Focus,randomized_numbers,0.19686216115951538
Niche Focus,randomized_numbers,0.26801085472106934
Niche Focus,randomized_numbers,0.12000083923339844
Niche Focus,randomized_numbers,0.2552943825721741
Niche Focus,base,0.19986146688461304
Niche Focus,base,0.21895664930343628
Niche Focus,base,0.19695574045181274
Niche Focus,base,0.1941845417022705
Niche Focus,base,0.18723523616790771
Niche Focus,base,0.14055395126342773
Niche Focus,base,0.20591795444488525
Niche Focus,base,0.2622852325439453
Niche Focus,base,0.23603332042694092
Niche Focus,base,0.1753731369972229
Niche Focus,base,0.13700860738754272
Niche Focus,base,0.2717461585998535
Technology Leadership,competitive_dynamics,0.1989041566848755
Technology Leadership,competitive_dynamics,0.05359584093093872
Technology Leadership,competitive_dynamics,0.08678454160690308
Technology Leadership,competitive_dynamics,0.16126257181167603
Niche Focus,competitive_dynamics,0.16907739639282227
Niche Focus,competitive_dynamics,0.26103824377059937
Niche Focus,competitive_dynamics,0.1714625358581543
Niche Focus,competitive_dynamics,0.19707614183425903
Niche Focus,competitive_dynamics,0.16841387748718262
Niche Focus,competitive_dynamics,0.25597894191741943
Niche Focus,count_fact,0.22537100315093994
Niche Focus,count_fact,0.20554912090301514
Niche Focus,count_fact,0.18269455432891846
Niche Focus,count_fact,0.2047954797744751
Niche Focus,count_fact,0.21498435735702515
Niche Focus,count_fact,0.16514325141906738
Niche Focus,count_fact,0.15384244918823242
Niche Focus,count_fact,0.27085423469543457
Niche Focus,count_fact,0.1410304307937622
Niche Focus,count_fact,0.1814078688621521
Niche Focus,count_fact,0.0774695873260498
Niche Focus,count_fact,0.16968268156051636
Niche Focus,count_fact,0.16891372203826904
Niche Focus,count_fact,0.22401028871536255
Niche Focus,count_fact,0.18820810317993164
Niche Focus,count_fact,0.16736316680908203
Niche Focus,count_fact,0.17602801322937012
Technology Leadership,opp_focus,0.4123114347457886
Technology Leadership,opp_focus,0.18599021434783936
Technology Leadership,opp_focus,0.084952712059021
Technology Leadership,opp_focus,0.12536180019378662
Technology Leadership,opp_focus,0.09116995334625244
Technology Leadership,opp_focus,0.42423999309539795
Technology Leadership,opp_focus,0.14381873607635498
Niche Focus,opp_focus,0.18431460857391357
Niche Focus,opp_focus,0.1609201431274414
Niche Focus,opp_focus,0.20061522722244263
Niche Focus,opp_focus,0.20287299156188965
Niche Focus,opp_focus,0.19445770978927612
Niche Focus,randomized_numbers,0.17173463106155396
Niche Focus,randomized_numbers,0.1987074613571167
Niche Focus,randomized_numbers,0.2723454236984253
Niche Focus,randomized_numbers,0.23021310567855835
Niche Focus,randomized_numbers,0.09396922588348389
Niche Focus,randomized_numbers,0.36461663246154785
Niche Focus,randomized_numbers,0.2189924716949463
Niche Focus,randomized_numbers,0.1443900465965271
Niche Focus,randomized_numbers,0.19589495658874512
Niche Focus,randomized_numbers,0.13693809509277344
Niche Focus,randomized_numbers,0.16623538732528687
Niche Focus,randomized_numbers,0.2624843120574951
Niche Focus,randomized_numbers,0.18393951654434204
Technology Leadership,base,0.11694139242172241
Niche Focus,base,0.10885447263717651
Niche Focus,base,0.19912570714950562
Niche Focus,base,0.23160749673843384
Niche Focus,base,0.14967870712280273
Niche Focus,base,0.12712383270263672
Niche Focus,base,0.1716204285621643
Niche Focus,base,0.25111883878707886
Technology Leadership,competitive_dynamics,0.12599653005599976
Niche Focus,competitive_dynamics,0.14389365911483765
Niche Focus,competitive_dynamics,0.15426033735275269
Niche Focus,competitive_dynamics,0.08486950397491455
Niche Focus,competitive_dynamics,0.23921215534210205
Niche Focus,competitive_dynamics,0.10013830661773682
Niche Focus,competitive_dynamics,0.16903817653656006
Niche Focus,count_fact,0.16460376977920532
Niche Focus,count_fact,0.16647934913635254
Niche Focus,count_fact,0.2062031626701355
Niche Focus,count_fact,0.24578917026519775
Niche Focus,count_fact,0.17092174291610718
Niche Focus,count_fact,0.22615569829940796
Niche Focus,count_fact,0.1882007122039795
Niche Focus,count_fact,0.3400228023529053
Niche Focus,count_fact,0.1884552240371704
Niche Focus,count_fact,0.1049453616142273
Niche Focus,count_fact,0.18628454208374023
Niche Focus,count_fact,0.09889531135559082
Technology Leadership,opp_focus,0.12004494667053223
Technology Leadership,opp_focus,0.15648716688156128
Technology Leadership,opp_focus,0.19477224349975586
Technology Leadership,opp_focus,0.49227428436279297
Technology Leadership,opp_focus,0.22689080238342285
Technology Leadership,opp_focus,0.14329063892364502
Technology Leadership,opp_focus,0.2145700454711914
Technology Leadership,opp_focus,0.13456183671951294
Niche Focus,opp_focus,0.10598486661911011
Niche Focus,randomized_numbers,0.12522810697555542
Niche Focus,randomized_numbers,0.16131442785263062
Niche Focus,randomized_numbers,0.07771903276443481
Niche Focus,randomized_numbers,0.2014356255531311
Niche Focus,randomized_numbers,0.2069857120513916
Niche Focus,randomized_numbers,0.1538081169128418
Niche Focus,randomized_numbers,0.3764467239379883
Technology Leadership,base,0.17049217224121094
Niche Focus,base,0.19754505157470703
Technology Leadership,competitive_dynamics,0.13331353664398193
Niche Focus,competitive_dynamics,0.22694742679595947
Niche Focus,count_fact,0.17274272441864014
Niche Focus,count_fact,0.16134858131408691
Niche Focus,count_fact,0.22377032041549683
Niche Focus,count_fact,0.22192466259002686
Niche Focus,count_fact,0.23871183395385742
Technology Leadership,opp_focus,0.11353558301925659
Technology Leadership,opp_focus,0.14806902408599854
Technology Leadership,opp_focus,0.14481616020202637
Technology Leadership,opp_focus,0.6372007727622986
Technology Leadership,opp_focus,0.11307162046432495
Niche Focus,randomized_numbers,0.1937786340713501
Niche Focus,randomized_numbers,0.1957024335861206
Niche Focus,randomized_numbers,0.23150283098220825
Niche Focus,randomized_numbers,0.1594637632369995
Niche Focus,randomized_numbers,0.11697554588317871
Niche Focus,count_fact,0.21129870414733887
Technology Leadership,opp_focus,0.11787569522857666
Niche Focus,randomized_numbers,0.22885918617248535
Open Innovation,base,0.14456570148468018
Open Innovation,competitive_dynamics,0.14442110061645508
Open Innovation,count_fact,0.11233043670654297
Open Innovation,opp_focus,0.11233043670654297
Open Innovation,randomized_numbers,0.11233043670654297
Open Innovation,base,0.043507933616638184
Open Innovation,base,0.10452044010162354
Open Innovation,base,0.1292705535888672
Open Innovation,base,0.14417845010757446
Open Innovation,competitive_dynamics,0.09921205043792725
Open Innovation,competitive_dynamics,0.10436010360717773
Open Innovation,competitive_dynamics,0.14542925357818604
Open Innovation,competitive_dynamics,0.10401129722595215
Open Innovation,competitive_dynamics,0.07303202152252197
Open Innovation,count_fact,0.043507933616638184
Open Innovation,count_fact,0.09394627809524536
Open Innovation,count_fact,0.15483731031417847
Open Innovation,count_fact,0.14417845010757446
Open Innovation,opp_focus,0.06827229261398315
Open Innovation,opp_focus,0.13304132223129272
Open Innovation,opp_focus,0.04811429977416992
Open Innovation,opp_focus,0.11224877834320068
Open Innovation,randomized_numbers,0.14355438947677612
Open Innovation,randomized_numbers,0.15483731031417847
Open Innovation,randomized_numbers,0.1395353078842163
Open Innovation,randomized_numbers,0.12097269296646118
Open Innovation,base,0.11738920211791992
Open Innovation,base,0.07777947187423706
Open Innovation,base,0.12275445461273193
Open Innovation,base,0.13288652896881104
Open Innovation,base,0.10590481758117676
Open Innovation,base,0.10938727855682373
Open Innovation,base,0.08953613042831421
Open Innovation,base,0.13288652896881104
Open Innovation,base,0.15213370323181152
Open Innovation,base,0.05964857339859009
Open Innovation,base,0.08405542373657227
Open Innovation,base,0.13451874256134033
Open Innovation,competitive_dynamics,0.11398959159851074
Open Innovation,competitive_dynamics,0.04837846755981445
Open Innovation,competitive_dynamics,0.03933823108673096
Open Innovation,competitive_dynamics,0.08903348445892334
Open Innovation,competitive_dynamics,0.07506060600280762
Open Innovation,competitive_dynamics,0.10605716705322266
Open Innovation,competitive_dynamics,0.14148616790771484
Open Innovation,competitive_dynamics,0.0994907021522522
Open Innovation,competitive_dynamics,0.0605999231338501
Open Innovation,competitive_dynamics,0.06945854425430298
Open Innovation,competitive_dynamics,0.13278722763061523
Open Innovation,competitive_dynamics,0.14757901430130005
Open Innovation,count_fact,0.11738920211791992
Open Innovation,count_fact,0.03695023059844971
Open Innovation,count_fact,0.10075116157531738
Open Innovation,count_fact,0.12544167041778564
Open Innovation,count_fact,0.04457002878189087
Open Innovation,count_fact,0.14054346084594727
Open Innovation,count_fact,0.10851466655731201
Open Innovation,count_fact,0.13288652896881104
Open Innovation,count_fact,0.08631950616836548
Open Innovation,count_fact,0.10668361186981201
Open Innovation,count_fact,0.11576426029205322
Open Innovation,opp_focus,0.1315000057220459
Open Innovation,opp_focus,0.04610210657119751
Open Innovation,opp_focus,0.07599014043807983
Open Innovation,opp_focus,0.14340591430664062
Open Innovation,opp_focus,0.19879812002182007
Open Innovation,opp_focus,0.024927079677581787
Open Innovation,opp_focus,0.1456010937690735
Open Innovation,opp_focus,0.06744050979614258
Open Innovation,opp_focus,0.08912813663482666
Open Innovation,opp_focus,0.1342780590057373
Open Innovation,opp_focus,0.07387757301330566
Open Innovation,opp_focus,0.013728082180023193
Open Innovation,opp_focus,0.11909615993499756
Open Innovation,randomized_numbers,0.1138237714767456
Open Innovation,randomized_numbers,0.16720151901245117
Open Innovation,randomized_numbers,0.10926103591918945
Open Innovation,randomized_numbers,0.04987907409667969
Open Innovation,randomized_numbers,0.14474493265151978
Open Innovation,randomized_numbers,0.07919752597808838
Open Innovation,randomized_numbers,0.017880618572235107
Open Innovation,randomized_numbers,0.1322968602180481
Open Innovation,randomized_numbers,0.10820508003234863
Open Innovation,randomized_numbers,0.05985713005065918
Open Innovation,randomized_numbers,0.17913323640823364
Open Innovation,randomized_numbers,0.06349092721939087
Open Innovation,randomized_numbers,0.11253446340560913
Open Innovation,base,0.07977992296218872
Open Innovation,base,0.0828629732131958
Open Innovation,base,0.10843908786773682
Open Innovation,base,0.1320592761039734
Open Innovation,base,0.08598291873931885
Open Innovation,base,0.1523423194885254
Open Innovation,base,0.035842180252075195
Open Innovation,base,0.1341027021408081
Open Innovation,base,0.10742145776748657
Open Innovation,base,0.15038812160491943
Open Innovation,base,0.10490775108337402
Open Innovation,base,0.07977992296218872
Open Innovation,base,0.07716691493988037
Open Innovation,base,0.12212783098220825
Open Innovation,base,0.103790283203125
Open Innovation,base,0.11253446340560913
Open Innovation,base,0.05569744110107422
Open Innovation,base,0.06743741035461426
Open Innovation,base,0.03807026147842407
Technology Leadership,competitive_dynamics,0.0894460678100586
Open Innovation,competitive_dynamics,0.14008045196533203
Open Innovation,competitive_dynamics,0.12348747253417969
Open Innovation,competitive_dynamics,0.062146127223968506
Open Innovation,competitive_dynamics,0.11619096994400024
Open Innovation,competitive_dynamics,0.06074082851409912
Open Innovation,competitive_dynamics,0.07454073429107666
Open Innovation,competitive_dynamics,0.07664448022842407
Open Innovation,competitive_dynamics,0.1336287260055542
Open Innovation,competitive_dynamics,0.10381877422332764
Open Innovation,competitive_dynamics,0.14007222652435303
Open Innovation,competitive_dynamics,0.06774407625198364
Open Innovation,competitive_dynamics,0.09217119216918945
Open Innovation,competitive_dynamics,0.055277228355407715
Open Innovation,competitive_dynamics,0.08924442529678345
Open Innovation,competitive_dynamics,0.04379087686538696
Open Innovation,competitive_dynamics,0.05973625183105469
Open Innovation,count_fact,0.10292267799377441
Open Innovation,count_fact,0.0237199068069458
Open Innovation,count_fact,0.10532486438751221
Open Innovation,count_fact,0.06722986698150635
Open Innovation,count_fact,0.043093323707580566
Open Innovation,count_fact,0.1383209228515625
Open Innovation,count_fact,0.16484946012496948
Open Innovation,count_fact,0.16146469116210938
Open Innovation,count_fact,0.14340049028396606
Open Innovation,count_fact,0.06519210338592529
Open Innovation,count_fact,0.09024834632873535
Open Innovation,count_fact,0.10141336917877197
Open Innovation,count_fact,0.09573602676391602
Open Innovation,count_fact,0.07787108421325684
Open Innovation,count_fact,0.15274739265441895
Open Innovation,count_fact,0.12677770853042603
Open Innovation,count_fact,0.05495429039001465
Open Innovation,count_fact,0.06876206398010254
Technology Leadership,opp_focus,0.1326422095298767
Technology Leadership,opp_focus,0.13483893871307373
Technology Leadership,opp_focus,0.11316192150115967
Technology Leadership,opp_focus,0.1298680305480957
Technology Leadership,opp_focus,0.08891034126281738
Technology Leadership,opp_focus,0.13881278038024902
Technology Leadership,opp_focus,0.14977532625198364
Technology Leadership,opp_focus,0.0785137414932251
Technology Leadership,opp_focus,0.07237792015075684
Technology Leadership,opp_focus,0.16607069969177246
Open Innovation,opp_focus,0.0706249475479126
Open Innovation,opp_focus,0.0640573501586914
Open Innovation,opp_focus,0.09269416332244873
Open Innovation,opp_focus,0.09904521703720093
Open Innovation,opp_focus,0.11975198984146118
Open Innovation,opp_focus,0.033570826053619385
Open Innovation,opp_focus,0.07013648748397827
Open Innovation,opp_focus,0.11491930484771729
Open Innovation,opp_focus,0.11786150932312012
Open Innovation,randomized_numbers,0.07372093200683594
Open Innovation,randomized_numbers,0.13154613971710205
Open Innovation,randomized_numbers,0.06852197647094727
Open Innovation,randomized_numbers,0.13448643684387207
Open Innovation,randomized_numbers,0.13288652896881104
Open Innovation,randomized_numbers,0.0899742841720581
Open Innovation,randomized_numbers,0.12299942970275879
Open Innovation,randomized_numbers,0.1748068928718567
Open Innovation,randomized_numbers,0.032582879066467285
Open Innovation,randomized_numbers,0.10521543025970459
Open Innovation,randomized_numbers,0.04959142208099365
Open Innovation,randomized_numbers,0.11676883697509766
Open Innovation,randomized_numbers,0.0802430510520935
Open Innovation,randomized_numbers,0.06392049789428711
Open Innovation,randomized_numbers,0.11870205402374268
Open Innovation,randomized_numbers,0.07878291606903076
Open Innovation,randomized_numbers,0.09960466623306274
Open Innovation,randomized_numbers,0.1073007583618164
Open Innovation,base,0.04247021675109863
Open Innovation,base,0.05874800682067871
Open Innovation,base,0.058269202709198
